"","long","lat"
"1",-110.660892234775,45.0276959167419
"2",-110.582482676044,44.9978199068075
"3",-110.545930319897,44.9962041096937
"4",-110.709229462727,44.9703068910936
"5",-110.48240840245,44.9804595399067
"6",-110.545154083958,44.9964980845539
"7",-110.581311764511,45.0140010676024
"8",-110.631761000454,45.0056770730378
"9",-110.631723222195,45.0056319416313
"10",-110.637585295572,45.0157418356174
"11",-110.591031674493,44.9892269852914
"12",-110.12505530599,44.9149336654481
"13",-110.428366753922,44.9597223359785
"14",-110.59069385118,44.9885686331142
"15",-110.449523559985,44.9588630622293
"16",-110.638366018282,45.026798635401
"17",-110.656392404241,44.9565401407283
"18",-110.404740550954,43.3087869102527
"19",-110.529964908102,44.9875156581119
"20",-110.407724170979,44.9475094563849
"21",-110.60935806183,45.0159818424023
"22",-110.67330283213,45.0261927705915
"23",-110.58959674372,45.012536824402
"24",-110.589572134586,45.01242871308
"25",-110.681056945068,44.9533079521154
"26",-110.45159124027,44.9574236893532
"27",-110.462066623168,44.9598230320691
"28",-110.616980903397,45.0147834033936
"29",-110.298010467042,44.9204757987167
"30",-110.432338876351,44.9619296321301
"31",-110.431839513678,44.9624222580919
"32",-110.155727473923,44.8629883907557
"33",-110.44906279373,44.9632898181637
"34",-110.575532242874,44.9923571170133
"35",-110.437959685254,44.9485534600323
"36",-110.438967319779,44.9505208517957
"37",-110.485109641438,44.990418904538
"38",-110.5133107175,44.9948454943126
"39",-110.639283007417,45.0263154335948
"40",-110.503279289884,44.9944062188225
"41",-110.482557100038,44.9893091308154
"42",-110.479265309788,44.9829928048706
"43",-110.481887469211,44.9791518938087
"44",-110.488969661827,44.958605288689
"45",-110.487405792498,44.9832996915947
"46",-110.46085415938,44.9606725034666
"47",-110.406263075434,44.9404532924972
"48",-110.444319374799,44.946334079542
"49",-110.451458870701,44.9593404778627
"50",-110.429889644628,44.9634207630615
"51",-110.496458272361,44.9765164800127
"52",-110.526312951103,44.9827295356747
"53",-110.658371405895,45.0204058757704
"54",-110.428417467444,44.9597225898106
"55",-110.38698073856,44.8860149686224
"56",-110.193522967338,44.9019976297877
"57",-110.184082693985,44.8771928094196
"58",-110.505895811593,44.9881432168552
"59",-110.576225770475,44.9912074442914
"60",-110.448402180902,44.9634216590818
"61",-110.586083910183,45.0069069540399
"62",-110.445593459655,44.9575117560411
"63",-110.53442529977,44.9787030128113
"64",-110.506410697564,44.9872722546076
"65",-110.444893549606,44.9538355417872
"66",-110.603897063814,45.0183575376619
"67",-110.560153220137,44.9861595962086
"68",-110.537871777584,44.9159279949982
"69",-110.495747081419,44.979519997036
"70",-110.592926328161,45.0065084581879
"71",-110.766057694047,45.0163113118751
"72",-110.571689414361,44.8779809962684
"73",-110.811111726929,45.0435623871759
"74",-110.622550177217,45.0209052329927
"75",-110.622832006813,45.020510080752
"76",-110.62724745591,45.0187872117088
"77",-110.57741113844,44.8798567478519
"78",-110.667756204448,45.0348815859167
"79",-110.549061621967,44.9997452731348
"80",-110.531590753795,44.9965962927224
"81",-110.566892917324,44.9940440502009
"82",-110.66688827045,45.0356802241938
"83",-110.667843718213,45.0351158891377
"84",-110.667733678679,45.0343864174114
"85",-110.667166079939,45.0315581759519
"86",-110.667310258221,45.0307754326855
"87",-110.667806019732,45.0306598513781
"88",-110.668073591776,45.0304895936654
"89",-110.66803582075,45.0304354726091
"90",-110.666572985623,45.0309443182645
"91",-110.667931402663,45.0309302723624
"92",-110.656440364377,45.0291949273415
"93",-110.650053857907,45.0294005835704
"94",-110.660584796558,45.0303145508595
"95",-110.678672174533,45.0284764786042
"96",-110.6522291912,45.0286420685603
"97",-110.63397602493,45.0224907494771
"98",-110.636833912015,45.0281980675025
"99",-110.667125557979,45.0341686016033
"100",-110.667100689418,45.0340785103863
"101",-110.66681820866,45.0346268008652
"102",-110.663596820072,45.0405675918779
"103",-110.645900298637,44.9968548920525
"104",-110.660498079049,44.9590459718237
"105",-110.662002086184,44.95770013407
"106",-110.487304668927,44.9889524611954
"107",-110.481029808718,44.9842431062559
"108",-110.605469034962,45.0186240340131
"109",-110.633865430594,45.0259021107745
"110",-110.429889644628,44.9634207630615
"111",-110.43442191915,44.9576910282268
"112",-110.429135806007,44.9473754399684
"113",-110.436599132706,44.9489788523785
"114",-110.429486992943,44.9490335642978
"115",-110.460658887456,44.9679811911565
"116",-109.994060354914,44.8405866757221
"117",-110.444519739111,44.959730030378
"118",-110.163062145098,45.0500947899879
"119",-110.433766259971,44.9379823834012
"120",-110.431826155789,44.9470737862258
"121",-110.432351339506,44.9375162560126
"122",-110.432436772941,44.9378497555219
"123",-110.43639821752,44.9410110798473
"124",-109.633861837248,44.7199061651201
"125",-109.563154771291,44.7876537648939
"126",-109.96215556482,44.7245771435272
"127",-110.42452834674,44.9606572693736
"128",-110.427968648526,44.9589551734352
"129",-109.507680031667,44.7348460371371
"130",-110.467128476197,44.9567680816527
"131",-110.459711306021,44.9608561441461
"132",-110.448974292257,44.9539903341795
"133",-110.477803284797,44.9470232132914
"134",-110.445773733307,44.9453689295947
"135",-110.443094825671,44.9523684605458
"136",-110.435278478322,44.9375757781076
"137",-110.444638618082,44.9539783343324
"138",-110.415516685592,44.9528427826647
"139",-110.462066623168,44.9598230320691
"140",-110.437959685254,44.9485534600323
"141",-110.438967319779,44.9505208517957
"142",-110.5133107175,44.9948454943126
"143",-110.503279289884,44.9944062188225
"144",-110.482557100038,44.9893091308154
"145",-110.479265309788,44.9829928048706
"146",-110.487405792498,44.9832996915947
"147",-110.481887469211,44.9791518938087
"148",-110.488969661827,44.958605288689
"149",-110.46085415938,44.9606725034666
"150",-110.406263075434,44.9404532924972
"151",-110.444319374799,44.946334079542
"152",-110.451458870701,44.9593404778627
"153",-110.496458272361,44.9765164800127
"154",-110.526312951103,44.9827295356747
"155",-110.397506559494,44.9354383146496
"156",-110.554505139002,44.9898645089501
"157",-110.566396246434,44.9959775814794
"158",-110.457625767074,44.9601621073934
"159",-110.563789917268,44.9933570950324
"160",-110.44767982743,44.9620588681267
"161",-110.562400081002,44.9942789774681
"162",-110.422129447685,44.9596459352498
"163",-110.651160807981,44.9495117219011
"164",-110.407984994745,44.9418665466599
"165",-110.556300216809,44.993967379605
"166",-110.521702512,45.001767424161
"167",-110.433391600591,44.9348388180703
"168",-110.48576889998,44.9620836928901
"169",-110.556163311457,44.9854059999391
"170",-110.570935058478,44.9776937648746
"171",-110.514027919291,44.9880430818232
"172",-110.495054628961,44.8226556604784
"173",-110.526155786574,44.9340371088127
"174",-110.566463120497,44.9652271495279
"175",-110.455402222503,44.8130391366002
"176",-110.603953599537,44.9917390598463
"177",-110.62201831866,44.9686112332708
"178",-110.468750083162,44.8262182273505
"179",-110.620612743381,44.9933079420498
"180",-110.636522474635,45.00118236388
"181",-110.654052575576,45.014649663302
"182",-110.656284737939,45.0191393493696
"183",-110.61688042099,44.8086897703351
"184",-110.655480493793,45.0156801967079
"185",-110.672029124979,45.0158369421569
"186",-110.62163255072,44.9925641644354
"187",-110.645059010923,44.7544701216265
"188",-110.645059010923,44.7544701216265
"189",-110.565225150449,44.9662846769971
"190",-110.660652457498,44.7561109292539
"191",-110.51968519344,44.975932379948
"192",-110.517983735353,44.983738911117
"193",-110.531410158554,44.9876206186647
"194",-110.653158567917,44.8176098817883
"195",-110.477705107211,44.9662330207578
"196",-110.620549662284,44.8392464993389
"197",-110.661141672335,44.8215318050314
"198",-110.662158176084,44.8207426221846
"199",-110.490036628998,44.9569536914315
"200",-110.537646270639,44.9724597326207
"201",-110.602664449982,44.7371000402644
"202",-110.658167460165,44.7704351803991
"203",-110.69427213982,44.8328240371801
"204",-110.62599662894,44.601106826013
"205",-110.655413863461,45.0225574447536
"206",-110.65977021791,45.0028113203563
"207",-110.676480016193,44.7499182564334
"208",-110.668274465117,44.7532975937544
"209",-110.667675843122,45.0158603652299
"210",-110.673624193117,45.0210176028923
"211",-110.580435556415,44.7754604060438
"212",-110.579018629554,44.7756532419403
"213",-110.664009661264,45.0112406626452
"214",-110.644073702923,45.0090918280872
"215",-110.655877045474,45.0003241266275
"216",-110.596470044676,44.9861406592663
"217",-110.474404065631,44.9472416719155
"218",-110.649302373737,44.9528457736018
"219",-110.663892286667,45.02913608454
"220",-110.669697431734,45.0284688785481
"221",-110.642833081986,45.0086108535141
"222",-110.626889735948,44.8841430802804
"223",-110.564023150152,44.9843470394754
"224",-110.630120546968,45.0101727289933
"225",-110.667563332374,45.0396880221885
"226",-110.664478341994,45.0374645415412
"227",-110.522548678941,44.9991874121384
"228",-110.575869444893,44.9913591545192
"229",-110.467719867493,44.9586252500836
"230",-110.412155356569,44.8772172328409
"231",-110.663314695972,45.0410438592215
"232",-110.472082752342,44.968151596411
"233",-110.42653312487,44.9083025510455
"234",-110.614409532384,45.0083743936683
"235",-110.611474466902,45.0108039643558
"236",-110.462727078482,44.9284451199326
"237",-110.459919678163,44.9305293525006
"238",-110.641679994539,45.0307248995145
"239",-110.638556765448,45.0287616497422
"240",-110.546694820106,44.9990067471006
"241",-110.623660226027,45.0103316612743
"242",-110.630223009262,45.0179146988013
"243",-110.440842960035,44.9244601880083
"244",-110.613270413486,44.9947326266319
"245",-110.761811864279,45.0149072408553
"246",-110.706174901073,45.0022649926092
"247",-110.778973137225,45.0108818830777
"248",-110.648174251868,45.0316092708309
"249",-110.62864927804,45.0100509296392
"250",-110.69963486653,45.0275973391661
"251",-110.779453889917,45.0046534874941
"252",-110.645061609133,44.9950158941889
"253",-110.638930006488,45.0239108142131
"254",-110.559182731855,45.0184367504115
"255",-110.798375876986,45.0436306316622
"256",-110.696369357274,45.0521998000719
"257",-110.610785824476,45.0187953097798
"258",-110.829433056561,45.0311416360775
"259",-110.744542943864,45.0254741516652
"260",-110.666831917656,44.9424829327345
"261",-110.648040819871,45.0513049325488
"262",-110.670966503133,44.9797631507656
"263",-110.663991818204,44.9969275566991
"264",-110.688822112178,45.0318172768241
"265",-110.649833865275,44.9550889023147
"266",-110.636616456458,45.0104006266559
"267",-110.654769528016,45.0537289631273
"268",-110.495794809982,44.974074020165
"269",-110.501411678887,44.9888618876054
"270",-110.666624015691,45.0352743689298
"271",-110.667728223984,45.0331351411119
"272",-110.58139441121,44.8910340304451
"273",-110.673883433959,44.9753335499966
"274",-110.683302953681,44.9921036910245
"275",-110.651906804098,45.0252833835485
"276",-110.495346838602,44.9861076590881
"277",-110.635101265144,45.0211890758893
"278",-110.408555644715,44.944309049627
"279",-110.782897211299,45.0202243828419
"280",-110.765906901119,45.015941924927
"281",-110.764082568854,45.015155005441
"282",-110.560328004035,44.9881857072804
"283",-110.62808661393,45.0107152400615
"284",-110.663213597344,45.0409625443733
"285",-110.664469415524,45.0411642817622
"286",-110.799101679801,45.0503022836054
"287",-110.593218621329,45.0064464862526
"288",-110.439010873361,44.949953939471
"289",-110.65007869772,45.0294906784851
"290",-110.641718358638,45.0306800104833
"291",-110.463112642156,44.9618624036366
"292",-110.786038830002,45.0525200176633
"293",-110.785097465256,45.0495566427424
"294",-110.598331561314,45.0156465308684
"295",-110.608827352028,44.9858055720754
"296",-110.65944027004,45.019949971465
"297",-110.598554383044,44.9873812718531
"298",-110.597692907834,44.9926623806206
"299",-110.59475350879,44.9921208738355
"300",-110.540805044854,45.0025209739424
"301",-110.669213564324,45.0088883512701
"302",-110.769177103084,45.0106644623688
"303",-110.783538592376,45.0285343433396
"304",-110.454392439336,44.9360933409587
"305",-110.652317676379,45.0224130324662
"306",-110.572861479853,44.9778810254142
"307",-110.774326651533,45.0048865229035
"308",-110.756994054358,45.0137628512828
"309",-110.604779133675,44.9786800901743
"310",-110.370374972687,44.9317091457301
"311",-110.378208254529,44.9362710829397
"312",-110.44431992292,44.9830531658631
"313",-110.432369840883,44.9870722780488
"314",-110.474589842557,44.9685592451592
"315",-110.477264153108,44.9798779879373
"316",-110.515770267701,44.9950449900274
"317",-110.667803966795,45.0112607642899
"318",-110.655884073181,44.9800697776245
"319",-110.484631413083,44.9531755942641
"320",-110.491865947345,44.9579790706668
"321",-110.498298282291,44.9734909156188
"322",-110.674494193445,44.9592847648326
"323",-110.637158428683,44.8681073788856
"324",-110.642082703535,44.9191557916027
"325",-110.633883886934,44.8794396068561
"326",-110.656960010806,45.0102024893134
"327",-110.615691046913,45.0083967170805
"328",-110.637542728188,45.0003574292993
"329",-110.792499701939,45.021781557012
"330",-110.457535990073,44.9333536952993
"331",-110.424642184038,44.9606848489125
"332",-110.601758544884,44.9624750474451
"333",-110.373609825004,44.9279100713016
"334",-110.620396567931,44.999149478052
"335",-110.654152240075,44.9959799862853
"336",-110.60831346422,44.9904848223857
"337",-110.758144258106,44.9937630243474
"338",-110.770446483577,44.9978662902753
"339",-110.747552732119,44.9818125245501
"340",-110.45160338044,44.9827643025872
"341",-110.630454555824,44.9720325870007
"342",-110.659775998877,44.9546508494637
"343",-110.823584884822,45.0504597509845
"344",-110.629424445331,44.8976004687727
"345",-110.66958667645,44.9461637579202
"346",-110.604289463884,44.9761128352809
"347",-110.678831989077,44.8998745932187
"348",-110.66885723508,44.9186964410936
"349",-110.449141797914,44.9629841318044
"350",-110.436278466333,44.9558367947309
"351",-110.543880159571,44.9619614878229
"352",-110.633223419641,44.9833029674269
"353",-110.603921091303,44.8637029233408
"354",-110.581275524496,45.0294211766316
"355",-110.509761065196,45.0034631608681
"356",-110.610301574934,45.0209541133265
"357",-110.48932134322,44.9618385758773
"358",-110.594844716594,45.0061822090904
"359",-110.682349249593,44.9856196423654
"360",-110.915092768372,44.7933488504262
"361",-110.915130933411,44.7931868382168
"362",-110.64366306439,44.9565911525609
"363",-110.385949342748,44.9186779725302
"364",-110.624062317368,44.8185710688398
"365",-110.624062317368,44.8185710688398
"366",-110.664137099037,44.8589537088619
"367",-110.682414875469,44.8587269323206
"368",-110.660987336964,45.0072798915622
"369",-110.351743131974,44.9184349137359
"370",-110.351743131974,44.9184349137359
"371",-110.735772155182,44.9867369499446
"372",-110.573721893371,44.8599213198777
"373",-110.67540861749,44.972502275096
"374",-110.766057694047,45.0163113118751
"375",-110.571689414361,44.8779809962684
"376",-110.811111726929,45.0435623871759
"377",-110.622550177217,45.0209052329927
"378",-110.622832006813,45.020510080752
"379",-110.62724745591,45.0187872117088
"380",-110.57741113844,44.8798567478519
"381",-110.667756204448,45.0348815859167
"382",-110.549061621967,44.9997452731348
"383",-110.531590753795,44.9965962927224
"384",-110.566892917324,44.9940440502009
"385",-110.66688827045,45.0356802241938
"386",-110.667843718213,45.0351158891377
"387",-110.667733678679,45.0343864174114
"388",-110.667166079939,45.0315581759519
"389",-110.667310258221,45.0307754326855
"390",-110.667806019732,45.0306598513781
"391",-110.668073591776,45.0304895936654
"392",-110.66803582075,45.0304354726091
"393",-110.666572985623,45.0309443182645
"394",-110.667931402663,45.0309302723624
"395",-110.656440364377,45.0291949273415
"396",-110.650053857907,45.0294005835704
"397",-110.660584796558,45.0303145508595
"398",-110.678672174533,45.0284764786042
"399",-110.6522291912,45.0286420685603
"400",-110.63397602493,45.0224907494771
"401",-110.636833912015,45.0281980675025
"402",-110.667125557979,45.0341686016033
"403",-110.667100689418,45.0340785103863
"404",-110.66681820866,45.0346268008652
"405",-110.663596820072,45.0405675918779
"406",-110.645733859776,45.0238601073499
"407",-110.660498079049,44.9590459718237
"408",-110.662002086184,44.95770013407
"409",-110.487304668927,44.9889524611954
"410",-110.481029808718,44.9842431062559
"411",-110.605469034962,45.0186240340131
"412",-110.633865430594,45.0259021107745
"413",-110.669514111443,44.954391380807
"414",-110.432146406599,44.9544480199851
"415",-110.655932665948,45.0249445096126
"416",-110.671239026834,45.0164017902449
"417",-110.817442230486,45.1051630619537
"418",-110.687534823722,45.03975341179
"419",-110.469352735955,44.9630438230109
"420",-110.641968734843,45.008842196815
"421",-110.653700806821,45.0161609168211
"422",-110.482432780877,45.0073484334377
"423",-110.790851352846,45.0631330946067
"424",-110.811007571425,45.0559127508447
"425",-110.821870083459,45.0628706230818
"426",-110.679590409122,45.0368147950226
"427",-110.671991564964,45.0401959287659
"428",-110.674981890094,45.0412756997002
"429",-110.666043633926,45.0390174504704
"430",-110.558107457821,44.9767086471045
"431",-110.627442480511,45.0258993424216
"432",-110.623237916738,45.0244182414233
"433",-110.633497839145,45.0278093312185
"434",-110.670474838049,45.0102332823289
"435",-110.666232604533,45.0152440271088
"436",-110.574104496378,45.0001384732401
"437",-110.816814232929,45.0431485888997
"438",-110.809973900244,45.0382313971248
"439",-110.645532897475,45.0584716428235
"440",-110.636779793048,44.9503940961276
"441",-110.633711337519,45.0022896209421
"442",-110.542976641381,44.9974976079189
"443",-110.637821722294,44.9661328882457
"444",-110.683113033824,44.9966401398344
"445",-110.787620703001,44.9922283000874
"446",-110.640418384512,45.0132482615844
"447",-110.682864183358,45.0072527172468
"448",-110.799721745301,45.0618437294449
"449",-110.535515656086,45.0603816539965
"450",-110.562404147357,44.9970785943595
"451",-110.563470750132,45.0003053667538
"452",-110.523069768302,44.9960209099755
"453",-110.784527843489,45.0355396738405
"454",-110.370415137916,44.9245527464699
"455",-110.41101613802,44.9404508987122
"456",-110.428664148517,44.9616952595417
"457",-110.675900137423,44.9662923081665
"458",-110.712706371381,45.0054142782629
"459",-110.723182634905,45.011705483333
"460",-110.714024168529,44.9955874823473
"461",-110.726314438588,44.9989573128588
"462",-110.443669393414,44.9558820403133
"463",-110.630955198511,44.9315251932244
"464",-110.660979190345,44.9505495147766
"465",-110.751914989909,45.0232039238625
"466",-110.730255203189,44.9675858792022
"467",-110.460267576072,44.8540942051338
"468",-110.462968644889,44.8521534706231
"469",-110.456874545833,44.8407639157497
"470",-110.460267576072,44.8540942051338
"471",-110.281136969715,44.9120709345569
"472",-110.090660208961,44.7789123611566
"473",-110.659701323992,44.9973019359185
"474",-110.496315262779,45.0087787954556
"475",-110.769025146988,45.0105831379565
"476",-110.66442199667,44.9906094619834
"477",-110.635806990823,45.0019632519058
"478",-110.671996038222,45.0038463012351
"479",-110.642315329327,44.9755721159239
"480",-110.653627804571,44.9756249897253
"481",-110.657385877343,44.9706852426959
"482",-110.630823473201,44.9718537407321
"483",-110.622389807791,44.9931607986704
"484",-110.642081245986,44.996887996666
"485",-110.642444297333,44.9976723018972
"486",-110.633991013522,45.0041989249986
"487",-110.50340979122,44.9925163796213
"488",-110.678355642206,45.0124612171274
"489",-110.639936076488,45.0233828790703
"490",-110.573441410728,44.9954549948286
"491",-110.576878464407,45.0093937553293
"492",-110.669070917203,44.9653275155152
"493",-110.437612752267,44.9113733426138
"494",-110.687785910151,45.0332727526133
"495",-110.687837081858,45.0332008774984
"496",-110.659497797558,44.9588179440726
"497",-110.543406611273,44.9864899560919
"498",-110.792911708273,45.0588789833071
"499",-110.630824786176,45.0131456374369
"500",-110.634237209822,44.9415460055355
"501",-110.514538379678,44.9681419170714
"502",-110.524716013786,44.9718305264362
"503",-110.506133616022,44.9707884688713
"504",-110.562520056768,44.9785080240717
"505",-110.675127432234,44.9683965756566
"506",-110.661439178327,44.9693380325404
"507",-110.669337039397,45.0028664259723
"508",-110.422059612977,44.959024444546
"509",-110.700214851297,44.999161842704
"510",-110.656116981975,45.0111181488117
"511",-110.555969446954,44.9743688454653
"512",-110.541901860115,44.9651852817724
"513",-110.457726306855,44.9616029028841
"514",-110.673431211481,44.932095652253
"515",-110.68431187995,44.9538931238678
"516",-110.474572434327,44.9454600485564
"517",-110.475785390303,44.9319625886755
"518",-110.580839918456,44.9864714460428
"519",-110.542453875383,44.9627389552371
"520",-110.392237961193,44.8918224159391
"521",-110.427146359408,44.9065052144622
"522",-110.694927962583,45.0056022213612
"523",-110.431238265002,44.9629593843734
"524",-110.46760805026,44.9652321867486
"525",-110.588799062664,44.9838988172503
"526",-110.752190327139,45.0152828526555
"527",-110.746334407051,44.9704583475455
"528",-110.556537617638,44.9681146826459
"529",-110.553736806678,44.9793472305818
"530",-110.693403109109,44.9393616401953
"531",-110.683860033236,44.9484456615826
"532",-110.683784469475,44.9483554323005
"533",-110.685972331033,44.9516291972895
"534",-110.374666512688,44.9321288149954
"535",-110.339131277749,44.8912573795175
"536",-110.656326279761,45.0228032451483
"537",-110.649696455297,45.0213968105246
"538",-110.649696455297,45.0213968105246
"539",-110.723321379167,44.9828816358107
"540",-110.73249171771,44.9665739161614
"541",-110.710632819754,45.0039327284531
"542",-110.725186417462,44.9960559823286
"543",-110.596119089587,45.0198516166266
"544",-110.595989890986,45.0201752278765
"545",-110.676436710962,44.9475336723502
"546",-110.584732472385,44.8987970184188
"547",-110.689515672575,44.9927508859157
"548",-110.592391744921,45.0049492196959
"549",-110.785088767876,45.0518791028593
"550",-110.624567395951,45.007445033062
"551",-110.644933184967,45.0589198716076
"552",-110.656200885696,45.0479901028222
"553",-110.7479762687,45.0645768395675
"554",-110.739536421437,45.0686087230885
"555",-110.759805684743,45.0697603745216
"556",-110.57563186681,44.9943289114876
"557",-110.747144490222,45.0717314473676
"558",-110.745051593263,45.071006649369
"559",-110.485590225254,44.9877474929918
"560",-110.554052467882,44.9991617414018
"561",-110.752401944005,45.0633442680901
"562",-110.751892159754,45.0637392421227
"563",-110.643836661016,45.0166256848666
"564",-110.74696126922,45.0758268653013
"565",-110.670161295153,45.036112811828
"566",-110.67212156749,45.0352182694133
"567",-110.666839477985,45.0156418828013
"568",-110.701047936814,44.9804669909031
"569",-110.676021288613,44.9718018610495
"570",-110.448381353127,44.9166200539708
"571",-110.554508061645,44.9911247921768
"572",-110.674961705564,44.9910000229087
"573",-110.663154817632,44.983872275163
"574",-110.573590469127,44.9787749437191
"575",-110.639859468774,44.9707933542492
"576",-110.613046321866,45.0054081525915
"577",-110.579871597081,44.9922651395287
"578",-110.594619697703,45.0021035407325
"579",-110.489235451765,44.9729466322789
"580",-110.682843436639,44.9765110355862
"581",-110.602344216358,44.9768082317538
"582",-110.700167303798,44.9474364036878
"583",-110.66220589724,44.9661806087299
"584",-110.675822169415,44.9621241685869
